task_id,date_field,vendor,project_code,miles,unit_price,amount_currency,currency,hours
967,Feb-12-2026,Global CAD Solutions,FL-BACKHAUL,34.8,41.33,$,£,48
968,Mar-20-2026,Continental Drafting Ltd.,NC-RING,39.9,42.03,$,$,55
969,Jan-15-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,8.4,42.3,$,$,11
970,Feb-07-2026,Global CAD Solutions,VA-METRO-ROUTE,25.4,42.17,$,€,35
971,Mar-21-2026,Global CAD Solutions,NC-RING,9.1,40.66,$,£,12
972,Jan-23-2026,Southfield GIS Inc.,TX-LONG-HAUL,21.7,38.42,$,€,30
973,Feb-27-2026,Global CAD Solutions,NC-RING,33.2,39.6,$,$,46
974,Mar-08-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,36.3,42.47,$,£,50
975,Jan-13-2026,Southfield GIS Inc.,FL-BACKHAUL,30.7,42.18,$,$,42
976,Feb-10-2026,Global CAD Solutions,VA-METRO-ROUTE,24.5,42.38,$,£,34
977,Mar-22-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,12.6,42.3,$,€,17
978,Jan-06-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,37.1,40.48,$,$,51
979,Feb-02-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,14.6,38.11,$,€,20
980,Mar-17-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,37.8,40.52,$,$,52
981,Jan-21-2026,Southfield GIS Inc.,OH-EXPANSION,33.7,39.91,$,€,47
982,Feb-20-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,15.5,38.97,$,€,21
983,Mar-02-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,32.8,41.61,$,€,45
984,Jan-24-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,15.6,39.15,$,€,21
985,Feb-08-2026,Global CAD Solutions,NC-RING,13.6,41.93,$,€,19
986,Mar-24-2026,Continental Drafting Ltd.,OH-EXPANSION,30.8,41.2,$,£,43
987,Jan-17-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,23.6,38.01,$,$,33
988,Feb-26-2026,Dominion Aluminum & Fasteners,NC-RING,29.7,38.64,$,£,41
989,Mar-21-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,39.9,39.51,$,€,55
990,Jan-07-2026,Continental Drafting Ltd.,TX-LONG-HAUL,13.2,39.85,$,€,18
991,Feb-10-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,13.2,38.98,$,$,18
992,Mar-07-2026,Continental Drafting Ltd.,NC-RING,18.1,40.27,$,$,25
993,Jan-16-2026,Continental Drafting Ltd.,PA-DARK-FIBER,22.1,42.38,$,£,30
994,Feb-09-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,24.6,40.12,$,€,34
995,Mar-17-2026,Global CAD Solutions,TX-LONG-HAUL,15.5,39.58,$,£,21
996,Jan-13-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,19.3,39.91,$,£,27
997,Feb-21-2026,Global CAD Solutions,TX-LONG-HAUL,22.9,41.76,$,€,32
998,Mar-02-2026,Continental Drafting Ltd.,PA-DARK-FIBER,33.1,40.15,$,€,46
999,Jan-14-2026,Global CAD Solutions,NC-RING,17.5,40.49,$,€,24
1000,Feb-22-2026,Southfield GIS Inc.,TX-LONG-HAUL,28.0,41.05,$,£,39
1001,Mar-19-2026,Continental Drafting Ltd.,NC-RING,29.7,39.53,$,$,41
1002,Jan-21-2026,Southfield GIS Inc.,TX-LONG-HAUL,17.1,38.61,$,$,23
1003,Feb-26-2026,Global CAD Solutions,OH-EXPANSION,22.1,39.24,$,€,30
1004,Mar-12-2026,Continental Drafting Ltd.,NC-RING,25.0,42.18,$,€,35
1005,Jan-04-2026,Southfield GIS Inc.,VA-METRO-ROUTE,16.1,40.74,$,€,22
1006,Feb-01-2026,Global CAD Solutions,VA-METRO-ROUTE,33.6,38.3,$,€,47
1007,Mar-09-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,17.2,40.23,$,€,24
1008,Jan-01-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,14.2,38.27,$,$,19
1009,Feb-10-2026,Global CAD Solutions,TX-LONG-HAUL,15.0,39.96,$,$,21
1010,Mar-05-2026,Continental Drafting Ltd.,NC-RING,25.6,42.38,$,$,35
1011,Jan-27-2026,Continental Drafting Ltd.,TX-LONG-HAUL,9.3,40.24,$,€,13
1012,Feb-14-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,28.1,41.19,$,$,39
1013,Mar-10-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,10.7,38.72,$,$,14
1014,Jan-11-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,30.2,38.76,$,£,42
1015,Feb-04-2026,Southfield GIS Inc.,TX-LONG-HAUL,14.3,39.61,$,$,20
1016,Mar-04-2026,Continental Drafting Ltd.,PA-DARK-FIBER,21.9,39.76,$,£,30
1017,Jan-08-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,39.2,42.48,$,€,54
1018,Feb-06-2026,Global CAD Solutions,TX-LONG-HAUL,36.6,41.57,$,€,51
1019,Mar-15-2026,Global CAD Solutions,NC-RING,27.9,42.07,$,£,39
1020,Jan-15-2026,Continental Drafting Ltd.,OH-EXPANSION,36.2,40.7,$,£,50
1021,Feb-17-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,35.5,42.12,$,€,49
1022,Mar-16-2026,Global CAD Solutions,TX-LONG-HAUL,30.0,38.7,$,€,42
1023,Jan-17-2026,Southfield GIS Inc.,PA-DARK-FIBER,37.5,41.16,$,$,52
1024,Feb-14-2026,Continental Drafting Ltd.,FL-BACKHAUL,29.4,40.56,$,€,41
1025,Mar-11-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,38.6,42.18,$,€,54
1026,Jan-11-2026,Global CAD Solutions,OH-EXPANSION,14.1,42.47,$,$,19
1027,Feb-19-2026,Southfield GIS Inc.,FL-BACKHAUL,18.4,40.89,$,€,25
1028,Mar-26-2026,Continental Drafting Ltd.,NC-RING,18.8,40.58,$,€,26
1029,Jan-09-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,37.5,38.37,$,$,52
1030,Feb-14-2026,Continental Drafting Ltd.,PA-DARK-FIBER,10.6,39.86,$,£,14
1031,Mar-23-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,10.8,41.5,$,$,15
1032,Jan-09-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,27.4,39.96,$,€,38
1033,Feb-03-2026,Continental Drafting Ltd.,FL-BACKHAUL,22.4,39.66,$,$,31
1034,Mar-27-2026,Southfield GIS Inc.,FL-BACKHAUL,17.6,38.29,$,£,24
1035,Jan-26-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,14.6,40.29,$,€,20
1036,Feb-25-2026,Continental Drafting Ltd.,NC-RING,30.2,40.91,$,£,42
1037,Mar-21-2026,Continental Drafting Ltd.,PA-DARK-FIBER,18.2,41.08,$,€,25
1038,Jan-04-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,32.0,38.65,$,€,44
1039,Feb-02-2026,Dominion Aluminum & Fasteners,NC-RING,39.6,40.43,$,€,55
1040,Mar-12-2026,Global CAD Solutions,FL-BACKHAUL,35.2,41.86,$,£,49
1041,Jan-15-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,8.8,38.37,$,$,12
1042,Feb-15-2026,Southfield GIS Inc.,NC-RING,23.0,41.23,$,€,32
1043,Mar-11-2026,Global CAD Solutions,PA-DARK-FIBER,37.8,38.83,$,$,52
1044,Jan-21-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,34.8,39.17,$,$,48
1045,Feb-08-2026,Global CAD Solutions,OH-EXPANSION,35.4,39.01,$,£,49
1046,Mar-08-2026,Continental Drafting Ltd.,TX-LONG-HAUL,37.0,40.76,$,$,51
1047,Jan-18-2026,Continental Drafting Ltd.,NC-RING,35.4,40.0,$,$,49
1048,Feb-16-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,18.0,38.27,$,£,25
1049,Mar-21-2026,Southfield GIS Inc.,OH-EXPANSION,23.4,40.39,$,$,32
1050,Jan-06-2026,Dominion Aluminum & Fasteners,NC-RING,29.9,40.49,$,£,41
1051,Feb-05-2026,Southfield GIS Inc.,OH-EXPANSION,23.0,42.2,$,€,32
1052,Mar-04-2026,Dominion Aluminum & Fasteners,NC-RING,23.9,42.38,$,£,33
1053,Jan-11-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,19.8,42.32,$,$,27
1054,Feb-19-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,38.9,39.73,$,€,54
1055,Mar-11-2026,Southfield GIS Inc.,PA-DARK-FIBER,8.9,38.92,$,$,12
1056,Jan-15-2026,Southfield GIS Inc.,FL-BACKHAUL,19.8,41.5,$,€,27
1057,Feb-16-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,14.3,42.31,$,€,20
1058,Mar-12-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,27.4,39.35,$,€,38
1059,Jan-23-2026,Global CAD Solutions,NC-RING,10.1,38.04,$,€,14
1060,Feb-07-2026,Global CAD Solutions,NC-RING,24.2,38.53,$,$,33
1061,Mar-22-2026,Global CAD Solutions,VA-METRO-ROUTE,37.7,42.46,$,€,52
1062,Jan-09-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,39.2,38.39,$,£,54
1063,Feb-19-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,8.3,39.87,$,€,11
1064,Mar-01-2026,Global CAD Solutions,NC-RING,14.5,38.81,$,$,20
1065,Jan-07-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,16.6,41.96,$,€,23
1066,Feb-22-2026,Continental Drafting Ltd.,OH-EXPANSION,21.0,41.14,$,$,29
1067,Mar-04-2026,Continental Drafting Ltd.,PA-DARK-FIBER,31.9,39.22,$,$,44
1068,Jan-12-2026,Continental Drafting Ltd.,PA-DARK-FIBER,29.2,42.29,$,$,40
1069,Feb-20-2026,Southfield GIS Inc.,NC-RING,28.9,38.73,$,€,40
1070,Mar-18-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,19.5,42.05,$,£,27
1071,Jan-06-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,12.9,38.5,$,$,18
1072,Feb-10-2026,Continental Drafting Ltd.,NC-RING,26.1,38.43,$,£,36
1073,Mar-15-2026,Continental Drafting Ltd.,NC-RING,32.0,41.27,$,$,44
1074,Jan-05-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,37.6,38.03,$,£,52
1075,Feb-25-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,34.7,40.65,$,£,48
1076,Mar-16-2026,Continental Drafting Ltd.,PA-DARK-FIBER,9.3,42.39,$,$,13
1077,Jan-17-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,37.6,40.72,$,$,52
1078,Feb-03-2026,Southfield GIS Inc.,VA-METRO-ROUTE,10.6,39.49,$,$,14
1079,Mar-21-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,21.6,39.39,$,€,30
1080,Jan-08-2026,Global CAD Solutions,FL-BACKHAUL,13.0,39.37,$,£,18
1081,Feb-23-2026,Continental Drafting Ltd.,NC-RING,21.7,38.75,$,$,30
1082,Mar-04-2026,Global CAD Solutions,PA-DARK-FIBER,31.5,41.34,$,€,44
1083,Jan-10-2026,Dominion Aluminum & Fasteners,NC-RING,9.3,38.21,$,€,13
1084,Feb-17-2026,Southfield GIS Inc.,OH-EXPANSION,13.4,41.01,$,£,18
1085,Mar-22-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,10.9,42.06,$,$,15
1086,Jan-22-2026,Southfield GIS Inc.,OH-EXPANSION,11.2,39.84,$,€,15
1087,Feb-12-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,15.9,40.98,$,£,22
1088,Mar-02-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,21.3,41.8,$,$,29
1089,Jan-03-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,9.8,38.86,$,£,13
1090,Feb-13-2026,Continental Drafting Ltd.,NC-RING,29.8,39.14,$,$,41
1091,Mar-19-2026,Continental Drafting Ltd.,PA-DARK-FIBER,22.3,38.29,$,€,31
1092,Jan-05-2026,Global CAD Solutions,TX-LONG-HAUL,10.1,39.97,$,€,14
1093,Feb-23-2026,Global CAD Solutions,TX-LONG-HAUL,26.5,42.39,$,$,37
1094,Mar-04-2026,Southfield GIS Inc.,PA-DARK-FIBER,18.3,38.24,$,€,25
1095,Jan-12-2026,Southfield GIS Inc.,TX-LONG-HAUL,30.3,39.65,$,€,42
1096,Feb-06-2026,Continental Drafting Ltd.,OH-EXPANSION,22.0,38.02,$,$,30
1097,Mar-28-2026,Global CAD Solutions,TX-LONG-HAUL,28.4,38.7,$,£,39
1098,Jan-04-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,20.2,41.02,$,$,28
1099,Feb-02-2026,Southfield GIS Inc.,PA-DARK-FIBER,19.3,41.94,$,€,27
1100,Mar-28-2026,Continental Drafting Ltd.,FL-BACKHAUL,33.2,41.89,$,€,46
1101,Jan-21-2026,Southfield GIS Inc.,PA-DARK-FIBER,38.3,40.55,$,$,53
1102,Feb-17-2026,Southfield GIS Inc.,TX-LONG-HAUL,23.5,39.52,$,£,32
1103,Mar-17-2026,Dominion Aluminum & Fasteners,NC-RING,26.8,39.0,$,£,37
1104,Jan-17-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,21.4,40.99,$,$,29
1105,Feb-18-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,16.8,41.47,$,€,23
1106,Mar-25-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,24.6,39.12,$,€,34
1107,Jan-18-2026,Southfield GIS Inc.,VA-METRO-ROUTE,17.4,41.74,$,$,24
1108,Feb-16-2026,Southfield GIS Inc.,VA-METRO-ROUTE,31.4,38.96,$,£,43
1109,Mar-23-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,22.6,38.39,$,£,31
1110,Jan-27-2026,Southfield GIS Inc.,TX-LONG-HAUL,39.5,39.94,$,€,55
1111,Feb-21-2026,Southfield GIS Inc.,VA-METRO-ROUTE,30.2,39.23,$,$,42
1112,Mar-12-2026,Southfield GIS Inc.,OH-EXPANSION,9.0,42.33,$,€,12
1113,Jan-26-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,15.3,39.52,$,$,21
1114,Feb-16-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,19.8,39.21,$,£,27
1115,Mar-23-2026,Southfield GIS Inc.,TX-LONG-HAUL,36.7,41.82,$,£,51
1116,Jan-14-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,18.0,42.38,$,$,25
1117,Feb-12-2026,Southfield GIS Inc.,VA-METRO-ROUTE,9.9,41.04,$,$,13
1118,Mar-02-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,13.5,38.24,$,£,18
1119,Jan-05-2026,Southfield GIS Inc.,PA-DARK-FIBER,33.1,40.29,$,$,46
1120,Feb-15-2026,Global CAD Solutions,NC-RING,20.7,40.68,$,£,28
1121,Mar-13-2026,Southfield GIS Inc.,OH-EXPANSION,13.9,41.52,$,€,19
1122,Jan-04-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,18.3,38.57,$,$,25
1123,Feb-07-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,26.5,40.58,$,$,37
1124,Mar-04-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,30.7,41.82,$,$,42
1125,Jan-16-2026,Global CAD Solutions,NC-RING,32.7,41.97,$,$,45
1126,Feb-19-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,24.5,41.83,$,$,34
1127,Mar-04-2026,Southfield GIS Inc.,TX-LONG-HAUL,14.8,39.4,$,£,20
1128,Jan-01-2026,Continental Drafting Ltd.,TX-LONG-HAUL,11.7,42.44,$,$,16
1129,Feb-08-2026,Southfield GIS Inc.,VA-METRO-ROUTE,26.8,39.7,$,$,37
1130,Mar-09-2026,Global CAD Solutions,OH-EXPANSION,32.8,40.16,$,$,45
1131,Jan-22-2026,Continental Drafting Ltd.,OH-EXPANSION,22.8,40.7,$,$,31
1132,Feb-18-2026,Continental Drafting Ltd.,OH-EXPANSION,13.1,42.3,$,£,18
1133,Mar-03-2026,Global CAD Solutions,VA-METRO-ROUTE,22.8,38.96,$,$,31
1134,Jan-03-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,13.9,38.02,$,£,19
1135,Feb-10-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,19.1,39.66,$,€,26
1136,Mar-04-2026,Dominion Aluminum & Fasteners,NC-RING,24.9,38.51,$,£,34
1137,Jan-08-2026,Southfield GIS Inc.,OH-EXPANSION,19.4,39.51,$,€,27
1138,Feb-10-2026,Global CAD Solutions,PA-DARK-FIBER,10.7,42.3,$,£,14
1139,Mar-12-2026,Southfield GIS Inc.,FL-BACKHAUL,39.5,40.89,$,$,55
1140,Jan-22-2026,Southfield GIS Inc.,PA-DARK-FIBER,11.6,38.73,$,$,16
1141,Feb-08-2026,Continental Drafting Ltd.,OH-EXPANSION,8.1,42.49,$,$,11
1142,Mar-12-2026,Continental Drafting Ltd.,OH-EXPANSION,16.3,38.78,$,€,22
1143,Jan-06-2026,Global CAD Solutions,PA-DARK-FIBER,37.3,41.67,$,$,52
1144,Feb-13-2026,Global CAD Solutions,TX-LONG-HAUL,36.4,39.44,$,£,50
1145,Mar-16-2026,Global CAD Solutions,NC-RING,23.1,38.89,$,$,32
1146,Jan-21-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,30.2,39.16,$,€,42
1147,Feb-23-2026,Southfield GIS Inc.,NC-RING,32.7,40.96,$,£,45
1148,Mar-18-2026,Global CAD Solutions,NC-RING,12.3,40.18,$,€,17
1149,Jan-05-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,17.9,41.05,$,€,25
1150,Feb-22-2026,Southfield GIS Inc.,OH-EXPANSION,31.8,39.44,$,$,44
1151,Mar-16-2026,Global CAD Solutions,OH-EXPANSION,25.6,38.74,$,$,35
1152,Jan-03-2026,Dominion Aluminum & Fasteners,NC-RING,28.0,40.66,$,€,39
1153,Feb-09-2026,Global CAD Solutions,PA-DARK-FIBER,35.1,38.8,$,€,49
1154,Mar-01-2026,Continental Drafting Ltd.,NC-RING,36.5,39.98,$,€,51
1155,Jan-18-2026,Southfield GIS Inc.,TX-LONG-HAUL,35.6,38.91,$,€,49
1156,Feb-20-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,12.2,39.68,$,$,17
1157,Mar-20-2026,Southfield GIS Inc.,FL-BACKHAUL,11.9,38.72,$,£,16
1158,Jan-10-2026,Southfield GIS Inc.,FL-BACKHAUL,37.0,41.92,$,£,51
1159,Feb-18-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,33.9,41.29,$,$,47
1160,Mar-03-2026,Continental Drafting Ltd.,FL-BACKHAUL,25.7,40.76,$,$,35
1161,Jan-23-2026,Dominion Aluminum & Fasteners,NC-RING,22.8,41.54,$,£,31
1162,Feb-08-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,16.7,42.29,$,€,23
1163,Mar-05-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,17.8,38.21,$,$,24
1164,Jan-15-2026,Continental Drafting Ltd.,PA-DARK-FIBER,19.8,40.29,$,€,27
1165,Feb-01-2026,Southfield GIS Inc.,NC-RING,32.1,41.35,$,€,44
1166,Mar-13-2026,Continental Drafting Ltd.,TX-LONG-HAUL,13.1,40.23,$,€,18
1167,Jan-06-2026,Continental Drafting Ltd.,NC-RING,32.5,39.91,$,$,45
1168,Feb-17-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,33.2,38.89,$,€,46
1169,Mar-12-2026,Southfield GIS Inc.,NC-RING,34.0,38.42,$,£,47
1170,Jan-21-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,23.4,39.7,$,€,32
1171,Feb-11-2026,Southfield GIS Inc.,OH-EXPANSION,33.8,41.93,$,£,47
1172,Mar-26-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,12.4,40.49,$,€,17
1173,Jan-23-2026,Continental Drafting Ltd.,PA-DARK-FIBER,13.4,41.03,$,$,18
1174,Feb-27-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,22.0,41.03,$,£,30
1175,Mar-28-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,13.0,38.78,$,$,18
1176,Jan-08-2026,Global CAD Solutions,FL-BACKHAUL,35.7,39.75,$,$,49
1177,Feb-06-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,26.5,38.85,$,£,37
1178,Mar-15-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,24.1,41.77,$,$,33
1179,Jan-15-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,36.5,40.91,$,$,51
1180,Feb-07-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,33.0,39.38,$,€,46
1181,Mar-19-2026,Global CAD Solutions,TX-LONG-HAUL,28.7,39.67,$,£,40
1182,Jan-21-2026,Global CAD Solutions,TX-LONG-HAUL,30.1,38.69,$,€,42
1183,Feb-02-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,26.3,42.04,$,$,36
1184,Mar-07-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,16.2,41.75,$,£,22
1185,Jan-06-2026,Southfield GIS Inc.,VA-METRO-ROUTE,8.0,42.13,$,$,11
1186,Feb-08-2026,Global CAD Solutions,PA-DARK-FIBER,36.1,39.86,$,$,50
1187,Mar-04-2026,Global CAD Solutions,VA-METRO-ROUTE,32.0,40.04,$,£,44
1188,Jan-08-2026,Continental Drafting Ltd.,TX-LONG-HAUL,19.2,39.41,$,£,26
1189,Feb-21-2026,Continental Drafting Ltd.,NC-RING,20.6,39.41,$,$,28
1190,Mar-22-2026,Southfield GIS Inc.,OH-EXPANSION,26.7,40.39,$,£,37
1191,Jan-06-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,21.0,42.01,$,£,29
1192,Feb-22-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,25.9,40.08,$,€,36
1193,Mar-18-2026,Continental Drafting Ltd.,NC-RING,35.7,38.36,$,£,49
1194,Jan-01-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,16.3,40.2,$,$,22
1195,Feb-16-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,12.2,39.35,$,€,17
1196,Mar-05-2026,Global CAD Solutions,FL-BACKHAUL,20.6,38.01,$,£,28
1197,Jan-13-2026,Southfield GIS Inc.,OH-EXPANSION,31.0,40.34,$,$,43
1198,Feb-03-2026,Southfield GIS Inc.,TX-LONG-HAUL,9.6,38.36,$,$,13
1199,Mar-10-2026,Global CAD Solutions,PA-DARK-FIBER,25.5,41.64,$,$,35
1200,Jan-24-2026,Southfield GIS Inc.,FL-BACKHAUL,10.2,42.21,$,$,14
1201,Feb-23-2026,Continental Drafting Ltd.,TX-LONG-HAUL,27.7,40.87,$,€,38
1202,Mar-04-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,24.7,39.35,$,£,34
1203,Jan-04-2026,Southfield GIS Inc.,OH-EXPANSION,37.6,39.71,$,$,52
1204,Feb-16-2026,Southfield GIS Inc.,FL-BACKHAUL,30.8,39.7,$,€,43
1205,Mar-27-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,26.8,40.93,$,£,37
1206,Jan-05-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,20.5,40.74,$,£,28
1207,Feb-20-2026,Dominion Aluminum & Fasteners,NC-RING,13.5,38.67,$,£,18
1208,Mar-04-2026,Continental Drafting Ltd.,NC-RING,8.5,38.37,$,€,11
1209,Jan-22-2026,Global CAD Solutions,PA-DARK-FIBER,17.7,40.64,$,€,24
1210,Feb-04-2026,Global CAD Solutions,PA-DARK-FIBER,11.5,39.36,$,€,16
1211,Mar-26-2026,Global CAD Solutions,OH-EXPANSION,19.7,41.59,$,$,27
1212,Jan-01-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,24.1,40.87,$,$,33
1213,Feb-20-2026,Continental Drafting Ltd.,NC-RING,10.3,39.3,$,£,14
1214,Mar-09-2026,Global CAD Solutions,NC-RING,15.7,41.78,$,$,21
1215,Jan-18-2026,Global CAD Solutions,FL-BACKHAUL,21.1,40.69,$,$,29
1216,Feb-14-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,26.3,38.97,$,€,36
1217,Mar-22-2026,Southfield GIS Inc.,OH-EXPANSION,17.3,40.58,$,$,24
1218,Jan-15-2026,Global CAD Solutions,NC-RING,18.4,40.48,$,€,25
1219,Feb-04-2026,Global CAD Solutions,PA-DARK-FIBER,24.5,39.53,$,£,34
1220,Mar-11-2026,Southfield GIS Inc.,NC-RING,34.6,39.31,$,£,48
1221,Jan-08-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,37.2,40.31,$,€,52
1222,Feb-14-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,16.2,41.66,$,€,22
1223,Mar-05-2026,Global CAD Solutions,NC-RING,28.7,41.64,$,€,40
1224,Jan-03-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,35.6,38.79,$,£,49
1225,Feb-13-2026,Global CAD Solutions,OH-EXPANSION,13.6,40.93,$,£,19
1226,Mar-06-2026,Global CAD Solutions,OH-EXPANSION,28.5,40.38,$,£,39
1227,Jan-07-2026,Southfield GIS Inc.,OH-EXPANSION,20.5,39.91,$,£,28
1228,Feb-13-2026,Continental Drafting Ltd.,FL-BACKHAUL,26.2,40.32,$,$,36
1229,Mar-05-2026,Global CAD Solutions,NC-RING,32.9,42.47,$,£,46
1230,Jan-27-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,15.7,41.34,$,€,21
1231,Feb-27-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,36.1,39.2,$,£,50
1232,Mar-11-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,27.2,42.43,$,$,38
1233,Jan-06-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,13.0,40.56,$,$,18
1234,Feb-11-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,11.3,38.7,$,€,15
1235,Mar-28-2026,Global CAD Solutions,PA-DARK-FIBER,18.5,41.82,$,£,25
1236,Jan-09-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,20.6,38.05,$,£,28
1237,Feb-13-2026,Global CAD Solutions,OH-EXPANSION,8.4,41.88,$,£,11
1238,Mar-04-2026,Global CAD Solutions,TX-LONG-HAUL,20.9,39.08,$,€,29
1239,Jan-15-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,21.4,41.0,$,$,29
1240,Feb-15-2026,Global CAD Solutions,VA-METRO-ROUTE,14.8,38.26,$,€,20
1241,Mar-27-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,32.5,40.66,$,€,45
1242,Jan-18-2026,Continental Drafting Ltd.,TX-LONG-HAUL,34.0,38.69,$,€,47
1243,Feb-09-2026,Southfield GIS Inc.,VA-METRO-ROUTE,20.8,38.86,$,€,29
1244,Mar-20-2026,Southfield GIS Inc.,OH-EXPANSION,37.5,41.66,$,€,52
1245,Jan-02-2026,Southfield GIS Inc.,NC-RING,19.9,38.46,$,£,27
1246,Feb-23-2026,Southfield GIS Inc.,FL-BACKHAUL,37.8,40.91,$,€,52
